1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
26.4816,NaN,NaN,10.9636,36.391,12.8616,21.0469,45.1513,41.6111,12.5629,10.0459,23.0267,49.4622,41.6911,15.5737,14.7757,26.4927,46.4874,27.5247,28.4909,67.4743,47.0035,37.0063,7.0952,19.5616,43.4667,5.69693,22.1723,32.7135,62.7394,44.1285
18.8752,NaN,NaN,59.7121,17.3295,11.2383,7.48633,27.2262,36.1271,15.5798,39.461,49.6542,21.7744,59.9746,13.4329,13.7974,44.6998,24.9818,-6.97319,14.0626,24.598,-25.677,4.50308,35.8099,38.5131,36.0678,32.7048,41.0185,-44.3589,42.5291,39.3942
6.41486,NaN,NaN,15.0782,43.5586,42.3526,53.8037,36.8893,35.6512,23.0569,10.577,27.8829,35.6264,-28.745,30.4623,34.9498,-8.39564,58.0454,-32.59,-17.7817,43.1307,21.3538,34.5237,12.139,25.7563,34.3839,18.5965,33.424,51.2434,-7.0044,-25.5689
24.7027,NaN,NaN,37.9044,32.3978,24.2973,36.338,26.9122,-4.86699,27.586,24.8678,15.2776,35.3672,30.511,43.9886,14.9718,22.8284,-32.4864,-18.2289,0.087035,47.0515,32.2355,37.3217,60.5005,5.73317,14.0344,43.5376,26.1094,17.6991,25.4709,15.5509
18.2233,NaN,NaN,11.8707,27.3487,-8.03448,37.1727,26.1618,31.5053,15.5645,30.2769,39.0121,38.4007,42.2478,37.4688,-8.23498,27.8773,34.6133,33.545,-13.1078,34.4136,15.0975,11.6526,17.1246,42.2942,38.2211,8.30634,44.8644,27.387,27.3852,33.3604
33.1369,NaN,NaN,30.1638,31.0772,56.0627,44.8909,50.9783,27.9917,53.574,41.8101,48.4439,29.5364,-6.65077,23.9425,24.0841,5.67504,4.67409,-29.2128,11.486,28.7151,2.25351,-0.860079,-35.8586,50.1269,6.83965,62.3574,46.8848,-24.146,28.9832,20.1747
7.37547,NaN,NaN,34.293,45.8679,5.84049,15.0859,15.6717,-38.1255,22.5094,37.0506,25.6245,23.5684,40.0212,27.0564,6.19576,4.4351,32.7318,37.679,44.8661,-8.02432,37.6911,6.49467,36.9808,48.3716,35.5882,-29.8414,31.4158,30.4563,16.3273,26.2074
12.9425,NaN,NaN,14.4458,27.8004,21.6683,14.1556,22.2644,12.4551,17.5285,33.6351,42.5324,36.2666,25.1204,8.12201,17.2579,22.9085,-0.075707,31.4633,24.8942,42.0489,45.2621,-32.7659,26.4,13.4179,1.50224,48.8518,29.578,39.6151,26.1795,38.0626
21.1495,NaN,NaN,50.3978,15.1816,44.0063,6.77997,20.5033,36.764,23.2024,14.2621,41.0859,22.4404,32.7421,23.4891,43.8005,21.6636,37.2799,-16.3458,17.0785,50.8437,-14.1837,16.9089,6.63469,26.8483,-3.87599,5.96536,16.5919,23.0867,27.6132,34.3432
16.1135,NaN,NaN,2.6893,19.952,36.8383,21.7208,22.073,45.1072,33.17,15.4632,47.942,45.9922,40.9204,9.64183,7.36097,9.72651,53.5916,37.411,51.9754,39.4723,32.4776,36.2949,26.6159,5.56989,26.4442,36.9861,41.7,25.8633,35.7986,6.66576
31.7526,NaN,NaN,35.9866,37.5052,27.5435,20.9474,12.3805,22.5233,31.7821,28.2424,11.558,-31.4163,63.9567,45.2732,6.74719,55.2385,62.2333,41.8344,21.2792,44.3196,40.8331,-1.07453,7.17812,-16.6984,26.6381,27.9311,38.7791,18.3122,8.23894,34.1148
29.542,NaN,NaN,18.4042,23.8905,41.5583,46.966,24.8678,22.1952,27.7849,34.3542,21.7574,36.5943,41.7768,11.1616,18.2855,21.0559,-1.21807,-17.9705,-6.66212,22.8027,44.4976,40.4342,17.3019,8.28454,49.7736,42.0348,0.782182,50.0043,19.0682,38.3887
38.837,NaN,NaN,23.3725,45.7026,22.4257,49.7838,35.8327,17.4285,11.8465,22.8088,25.3736,42.8444,0.671164,7.6154,18.0568,37.8401,37.5469,-21.3783,35.7496,37.18,-4.36386,56.9372,2.96378,25.3072,14.0752,20.7933,15.2044,32.8144,24.5661,14.8417
17.9531,NaN,NaN,8.82924,7.71597,29.3795,48.5357,52.7319,37.9331,31.7668,15.3651,30.8497,40.6106,26.7131,46.6241,12.2919,54.2845,-26.6767,-14.0855,11.2164,0.542042,10.9861,17.2115,48.0799,20.2249,15.2182,48.3406,42.3329,13.6883,36.051,-25.0451
11.2699,NaN,NaN,15.5663,30.2798,34.2143,48.3136,25.03,-36.6559,-2.21514,27.5887,16.3551,24.8439,30.0976,27.0353,51.0974,22.6274,9.94557,-16.0663,32.0697,26.6914,49.8493,31.7119,39.8226,27.481,-45.1567,19.3801,10.5918,38.2138,30.7799,20.8137
10.1633,NaN,NaN,25.6834,-22.0228,22.6284,21.9581,18.0672,15.6301,31.1521,15.3937,37.0785,37.1834,31.1389,14.4546,19.7057,5.36056,58.6923,36.7476,34.4441,23.5449,19.4638,62.3364,25.1835,25.2562,49.6716,7.39811,34.7959,1.66076,16.4039,10.0395
42.6864,NaN,NaN,12.2248,35.2449,16.321,43.9644,17.0326,10.607,29.6075,29.2882,27.9198,49.6816,36.0394,19.2674,-29.9018,36.6745,59.4398,47.7159,-0.527894,54.2588,-4.26192,36.5247,22.1496,6.20262,6.77841,22.1168,8.79605,50.5323,33.9449,7.39149
NaN,NaN,NaN,23.8201,28.8877,7.00329,11.69,23.6313,-28.2598,46.9737,35.2121,15.6171,22.3517,38.7795,15.89,45.5709,37.4727,39.1954,5.21063,10.0137,34.272,53.536,-0.1883,-2.13589,44.8711,49.8757,27.3624,15.9469,28.7404,42.6219,35.0925
NaN,NaN,NaN,11.5463,-17.9568,27.5665,16.9811,17.4541,13.407,10.664,5.34767,18.2334,51.0166,23.4505,14.8768,39.6859,30.7738,17.2473,7.90993,29.1622,25.9614,17.4335,-3.59393,-30.9129,15.3059,25.1175,26.0844,9.69113,16.3191,14.6575,41.7575
NaN,NaN,NaN,21.5773,-26.9397,16.5199,31.093,25.4554,35.8439,20.7866,60.8522,23.595,51.8508,23.4359,14.8551,34.2249,39.5376,-18.2729,35.1516,30.8453,13.9466,42.2677,7.37836,25.2159,4.54934,43.3544,28.9081,7.42738,22.7696,6.94173,-35.1086
NaN,NaN,NaN,4.54794,-6.18356,39.4546,54.5541,26.3061,15.6489,37.0999,16.5417,45.2409,26.0909,-0.955933,38.6028,33.7958,49.7291,22.052,-3.09396,17.0271,-36.9575,49.7197,26.8709,11.6336,-33.068,34.5778,18.855,40.5195,35.9161,26.7465,26.8946
NaN,NaN,NaN,37.4146,24.6208,37.5841,30.0516,13.4496,41.5666,17.05,13.2244,36.0084,9.49041,44.5387,7.55452,31.8891,38.6073,34.2866,6.34483,41.9518,31.6718,-7.83819,42.5232,23.5424,16.4489,22.2804,27.0633,19.4398,10.5244,-15.3154,-32.6329
NaN,NaN,NaN,26.5037,37.1913,7.50054,24.6649,27.8313,1.12387,31.5294,14.0455,44.4291,47.2508,36.8574,12.5634,13.0629,12.178,27.3326,52.5773,18.5255,30.6766,5.27337,39.8941,35.4621,47.8205,43.4973,38.0461,55.5746,45.7492,-7.98006,9.95267
NaN,NaN,NaN,35.55,32.3152,37.1748,40.0211,-34.8687,23.0797,43.7041,6.77348,19.4326,26.0024,39.6918,24.975,52.675,12.5291,43.3672,48.241,37.8801,21.433,26.9221,30.2821,-33.1298,47.4021,-6.35589,-8.65047,13.6223,38.0024,6.0074,20.5669
NaN,NaN,NaN,13.6283,30.9519,13.2878,37.2339,12.0739,22.4214,20.1358,41.6303,13.9861,33.2972,23.6609,34.5922,-7.32349,34.9888,24.4963,-33.7569,30.2851,20.9765,50.7752,30.2434,25.2411,17.1225,36.027,12.5947,30.1135,12.658,12.6289,36.9375
NaN,NaN,NaN,7.46115,-3.48207,16.0991,13.344,-7.58451,11.054,16.1885,35.3388,10.2001,26.94,38.7474,23.3997,24.736,34.3591,13.2851,44.3837,47.8637,21.3534,52.5336,43.2956,35.5,24.8786,43.9872,22.5641,14.6081,13.0819,44.6146,-38.6637
NaN,NaN,NaN,23.5246,11.6618,28.6222,32.5172,35.0968,34.0563,12.0078,33.3124,14.0414,28.47,66.6416,18.4562,30.6009,14.5594,-30.1182,31.5119,-9.68179,39.7282,-45.6905,21.3491,52.8629,54.3622,46.0793,7.84386,34.6167,2.95415,18.4473,33.5033
NaN,NaN,NaN,15.749,11.8096,24.1354,9.60733,44.2937,20.5564,12.0384,15.8268,25.8792,35.2403,46.6061,19.5038,19.7397,29.2973,62.8807,-19.7644,37.9526,-28.5195,-6.15624,39.4015,-1.67523,40.6869,7.93162,-30.343,31.1602,29.15,6.69427,22.4916
NaN,NaN,NaN,20.7098,0.654819,29.5249,20.2047,28.3907,8.15766,12.3447,18.5395,11.8569,33.9474,26.7913,14.986,14.4934,37.4727,64.8048,37.1113,17.1066,44.5627,18.3679,13.3836,6.2298,34.5636,19.2545,28.5244,1.36637,7.73724,13.8455,14.8262
NaN,NaN,NaN,13.4802,37.5488,55.6343,28.3671,22.064,10.7409,45.0556,12.9016,42.3331,32.2874,24.0181,-29.1447,-7.63679,23.5108,41.2484,-34.945,42.0117,43.8535,35.6716,19.5479,13.3089,7.6518,6.01301,37.8507,20.9855,-8.5735,21.7845,43.3765
NaN,NaN,NaN,14.7289,27.923,16.2827,18.7575,13.0242,32.5504,15.1434,22.4615,-7.33507,34.9725,21.3271,6.60512,44.8503,37.3243,42.8491,45.105,31.0405,24.1288,36.0879,27.1976,21.3597,28.0015,24.9491,37.4167,38.1949,24.7174,28.2782,44.6422
NaN,NaN,NaN,29.1543,9.4963,16.3133,17.3639,19.3548,12.5851,34.4889,20.86,15.0341,12.7493,22.6488,21.1735,49.6165,-1.31485,43.0853,-8.78414,25.9751,30.923,28.2515,26.2928,22.9396,33.2981,48.5898,19.1316,2.65647,16.6413,26.9326,-29.9568
NaN,NaN,NaN,27.7659,35.6705,24.4682,17.3103,7.11522,12.3152,14.9596,13.7105,7.04878,40.3845,-7.75041,3.69145,10.7955,25.9309,35.6527,49.2409,7.22966,27.4363,3.41728,28.5367,9.2331,30.859,24.3112,35.2213,35.0305,21.2719,10.2916,4.70359
NaN,NaN,NaN,52.3035,27.1419,24.2158,36.2232,52.571,40.4443,30.2009,22.388,64.3628,45.0709,28.3755,45.2358,21.4998,0.81588,42.2633,-11.0006,42.3494,32.6055,38.6872,54.1789,27.4995,40.6971,25.5767,17.0382,14.316,30.6607,4.13428,28.3337
NaN,NaN,NaN,20.9216,32.7453,-26.9091,11.5369,44.5158,-10.0433,9.14408,25.1334,17.0009,65.547,27.6882,45.1703,-31.1931,38.1066,1.78641,32.3342,12.1226,32.9554,-3.3275,-33.3273,-39.1167,26.5,23.9949,35.8055,14.462,15.0103,38.1738,39.7609
NaN,NaN,NaN,9.50559,26.4375,26.0747,26.6059,10.2805,9.64613,14.3202,18.9399,3.55799,36.0741,28.8404,60.2789,7.60689,37.0795,47.137,35.1172,43.4752,45.7648,43.1639,-32.8654,29.7956,37.0741,28.0056,14.9509,9.30166,7.33928,4.59198,16.691
NaN,NaN,NaN,16.0791,29.6046,43.5014,24.707,43.1605,8.56672,36.1734,12.779,36.4069,22.0189,34.4397,0.712298,14.7895,16.378,14.1031,40.2225,59.1447,28.1203,11.2409,47.0599,48.1717,19.1227,51.8657,12.0043,37.3916,21.6819,8.02409,3.66137
NaN,NaN,NaN,25.7425,-15.1862,11.3982,19.7299,42.7699,7.28291,39.0065,12.1417,19.7426,21.8834,40.6454,0.581347,-27.9422,43.6492,33.2088,-41.737,20.4286,6.05477,-3.86267,22.3975,32.5559,17.8675,46.8243,22.3056,19.1356,11.4452,45.9281,28.3812
NaN,NaN,NaN,28.7764,17.9191,0.617967,41.0624,44.5004,6.87608,10.7214,30.6405,25.8386,24.0572,57.6109,16.181,-0.057876,14.9967,47.3407,38.043,46.7407,27.7023,25.9707,26.9485,35.8813,8.57029,30.1895,25.0123,30.503,15.5821,44.2452,31.0422
NaN,NaN,NaN,6.37902,16.6899,22.5748,14.9902,37.3028,48.3884,16.2498,10.4102,19.5692,22.6192,39.7927,14.8223,1.58123,34.6188,48.8527,-4.40215,27.1983,16.9772,34.5163,52.5232,23.3463,35.1555,39.4866,26.5897,13.4093,27.4145,-1.02615,11.8278
NaN,NaN,NaN,24.0029,-24.589,51.9507,34.2247,19.0255,50.3802,-8.59727,17.3711,41.7999,39.6237,44.0151,42.6196,1.16835,18.3607,55.5516,23.361,-7.04642,17.9836,50.1296,0.617594,-42.2225,24.2867,29.1384,0.125662,19.0626,40.3008,31.5566,41.2871
NaN,NaN,NaN,30.9339,23.1441,6.08126,25.1817,17.5324,3.79233,30.9819,6.83476,41.263,24.9893,37.384,9.42058,32.6274,36.8725,22.7803,52.5531,6.4901,10.4097,63.2944,34.9758,51.9685,26.6186,16.7388,26.3755,9.56942,7.2182,31.3378,-0.144295
NaN,NaN,NaN,9.63061,19.2399,39.3702,24.3395,42.701,30.2472,45.2087,15.2507,9.91226,27.3761,24.8178,-29.7176,8.93576,7.79888,5.64745,55.4536,48.9058,20.9915,18.181,33.4497,64.2769,17.8266,18.7493,1.66044,30.3813,22.9043,43.999,21.6586
NaN,NaN,NaN,43.8055,26.1618,15.3233,28.8035,-34.6886,-6.24192,26.3341,8.26752,43.359,31.7905,29.6288,8.99498,-3.14683,32.6061,-29.9438,18.2528,28.0894,37.6805,23.0443,9.98183,7.69097,27.629,20.6067,22.3021,28.0445,3.58444,35.4299,33.9839
NaN,NaN,NaN,19.1131,17.5697,48.038,35.1282,51.7363,9.65856,0.748137,7.43332,37.7648,17.9384,30.3363,52.2254,-8.73699,11.7684,26.5167,40.9417,25.4989,35.6995,30.9231,26.2558,9.28889,8.38404,17.096,38.2779,17.0909,53.4431,41.4579,-2.03643
NaN,NaN,NaN,17.6857,14.6484,11.2498,10.2084,15.4343,-6.46321,18.9834,18.147,41.2971,35.7791,17.2264,NaN,11.3819,30.0691,22.0018,34.958,12.4118,40.8275,10.5443,42.2316,33.9163,33.9207,25.5869,8.73715,11.0786,37.5597,8.65608,-26.0369
NaN,NaN,NaN,16.024,19.1458,40.9323,51.8576,14.9366,51.0549,21.4949,41.0301,46.4439,32.3559,-36.9441,NaN,-18.2429,-33.8547,44.533,33.069,67.4199,13.0351,36.9628,14.945,47.6426,15.9846,34.6901,40.1862,14.316,-18.9538,-24.8513,54.9868
NaN,NaN,NaN,12.4945,18.0456,-1.5796,43.4418,43.6735,NaN,18.12,26.6361,5.51372,22.3798,44.1768,NaN,-20.71,10.5493,43.5246,-0.139191,13.1133,42.2671,67.9345,24.9939,16.6523,27.0167,12.9425,13.0931,5.50441,13.9188,39.7967,12.8357
NaN,NaN,NaN,8.56968,29.5712,7.03456,24.6724,42.9307,NaN,7.67392,16.4132,NaN,-22.673,2.63895,NaN,7.9462,9.32666,17.9643,36.7242,44.5712,39.8858,32.1463,-9.55253,56.2261,26.8177,22.6733,20.6511,31.3063,53.2732,4.72508,35.6658
NaN,NaN,NaN,4.97124,49.8786,-23.6721,30.7867,42.0387,NaN,32.0846,13.2727,NaN,29.9379,23.1199,NaN,44.9481,26.7556,27.8524,33.9512,13.4405,10.6656,30.1671,35.2782,22.6193,14.5762,30.5059,17.343,26.8031,4.48013,7.90972,NaN
NaN,NaN,NaN,19.6114,9.92112,53.7195,41.0289,29.6764,NaN,11.7781,2.21007,NaN,15.2748,28.9415,NaN,NaN,0.652639,25.3411,57.8205,28.8637,4.40507,26.7522,53.8814,6.61129,16.454,21.515,29.5654,63.1691,NaN,NaN,NaN
NaN,NaN,NaN,13.6637,7.39136,-13.4786,26.2763,6.76274,NaN,10.9856,38.652,NaN,24.719,21.5645,NaN,NaN,12.0911,28.0222,-12.3152,7.37715,37.6813,26.5993,32.8366,39.2463,19.5,22.1069,22.248,4.94456,NaN,NaN,NaN
NaN,NaN,NaN,-8.80602,1.4561,39.9139,35.3241,51.5066,NaN,-0.77561,21.1239,NaN,18.3168,-40.5821,NaN,NaN,23.6726,46.6027,-31.5791,17.5033,41.8583,18.7332,25.2563,44.3352,17.2296,31.5774,39.1045,54.4062,NaN,NaN,NaN
NaN,NaN,NaN,39.7108,38.9874,NaN,37.4429,8.40517,NaN,11.3455,22.4166,NaN,18.8234,47.0043,NaN,NaN,11.7284,38.5499,64.9771,-39.6445,19.1699,15.1272,8.3753,22.5473,22.5263,-2.14107,18.2802,42.3329,NaN,NaN,NaN
NaN,NaN,NaN,3.35681,6.65677,NaN,17.2236,7.78495,NaN,11.2536,46.5287,NaN,17.038,18.0078,NaN,NaN,19.39,27.8034,63.5313,26.1245,19.0685,49.5049,33.7535,30.7385,41.09,28.3526,44.4216,36.5397,NaN,NaN,NaN
NaN,NaN,NaN,8.29737,-7.81604,NaN,11.248,29.753,NaN,NaN,49.8461,NaN,21.6936,36.6228,NaN,NaN,27.8394,25.2225,-1.50383,27.0864,46.898,58.3325,-37.9361,37.8284,18.5257,41.0582,5.58466,19.0565,NaN,NaN,NaN
NaN,NaN,NaN,0.179812,61.2749,NaN,14.0025,-20.8141,NaN,NaN,7.20654,NaN,9.32083,25.9513,NaN,NaN,-31.1727,43.9929,5.37112,42.9703,7.41856,23.4205,34.2749,22.0507,12.2596,39.5887,4.64089,-32.9367,NaN,NaN,NaN
NaN,NaN,NaN,-0.86622,24.9855,NaN,-27.6365,NaN,NaN,NaN,25.1783,NaN,33.9398,45.5457,NaN,NaN,26.5321,11.7891,38.2891,39.7967,32.0585,24.0687,20.0539,17.3109,2.89095,37.8435,2.57031,39.9231,NaN,NaN,NaN
